"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-04-25 09:45:00,982.20,45.0,35.8,69,3,180,,,,,,
2020-04-25 09:55:00,982.20,45.0,35.1,67,3,180,,,,,,
2020-04-25 10:15:00,982.20,47.0,35.9,64,3,180,,,,,,
2020-04-25 10:26:00,982.20,47.0,35.5,63,6,180,,,,,,
2020-04-25 10:45:00,982.10,46.0,34.5,63,3,180,,,,,,
2020-04-25 10:55:00,982.30,46.0,34.9,64,4,180,,,,,,
2020-04-25 11:15:00,982.30,46.0,34.9,64,3,176,,,,,,
2020-04-25 11:25:00,982.30,47.0,35.5,63,5,180,,,,,,
2020-04-25 11:35:00,982.30,46.0,34.5,63,3,187,,,,,,
2020-04-25 11:56:00,982.20,46.0,34.1,63,2,180,,,,,,
2020-04-25 12:15:00,982.30,46.0,34.1,63,3,180,,,,,,
2020-04-25 12:25:00,982.20,47.0,35.1,63,4,180,,,,,,
2020-04-25 12:45:00,982.20,47.0,35.1,63,4,180,,,,,,
2020-04-25 12:57:00,982.10,47.0,35.1,63,5,180,,,,,,
2020-04-25 13:15:00,982.10,47.0,35.1,63,3,173,,,,,,
2020-04-25 13:25:00,981.90,47.0,34.3,61,3,180,,,,,,
2020-04-25 13:45:00,982.00,50.0,35.8,57,1,180,,,,,,
2020-04-25 13:56:00,982.20,48.0,33.9,58,4,180,,,,,,
2020-04-25 14:15:00,982.40,45.0,34.7,66,4,20,,,,,,
2020-04-25 14:25:00,982.40,44.0,34.5,68,2,8,,,,,,
2020-04-25 14:36:00,982.40,44.0,34.5,68,2,17,,,,,,
2020-04-25 14:55:00,982.30,45.0,35.5,68,1,338,,,,,,
2020-04-25 15:06:00,982.30,45.0,35.5,68,0,0,,,,,,
2020-04-25 15:25:00,982.40,46.0,36.4,69,0,0,,,,,,
2020-04-25 15:45:00,982.50,46.0,35.7,67,2,180,,,,,,
2020-04-25 15:55:00,982.60,46.0,35.3,66,2,180,,,,,,
2020-04-25 16:15:00,982.70,46.0,35.3,66,1,185,,,,,,
2020-04-25 16:25:00,982.60,45.0,35.1,67,1,180,,,,,,
2020-04-25 16:45:00,982.70,45.0,34.0,64,4,180,,,,,,
2020-04-25 16:56:00,982.70,44.0,32.2,63,3,180,,,,,,
2020-04-25 17:15:00,982.90,44.0,32.6,64,3,180,,,,,,
2020-04-25 17:25:00,983.10,44.0,32.2,63,2,180,,,,,,
2020-04-25 17:45:00,983.20,45.0,32.8,61,1,180,,,,,,
2020-04-25 17:55:00,983.30,45.0,32.0,59,0,190,,,,,,
2020-04-25 18:15:00,983.40,45.0,31.5,58,2,180,,,,,,
2020-04-25 18:25:00,983.40,45.0,31.5,58,1,180,,,,,,
2020-04-25 18:45:00,983.60,45.0,31.5,58,2,180,,,,,,
2020-04-25 18:55:00,983.70,45.0,31.5,58,1,185,,,,,,
2020-04-25 19:15:00,983.90,45.0,32.0,59,1,180,,,,,,
2020-04-25 19:26:00,983.80,45.0,32.0,59,1,185,,,,,,
2020-04-25 19:45:00,983.90,44.0,32.2,63,1,185,,,,,,
2020-04-25 19:55:00,984.00,44.0,33.0,64,2,180,,,,,,
2020-04-25 20:15:00,984.10,44.0,33.4,65,2,356,,,,,,
2020-04-25 20:25:00,984.10,44.0,31.8,62,3,330,,,,,,
2020-04-25 20:45:00,984.20,43.0,30.1,60,3,350,,,,,,
2020-04-25 20:56:00,984.30,43.0,30.1,60,3,341,,,,,,
2020-04-25 21:15:00,984.40,42.0,29.1,59,2,1,,,,,,
2020-04-25 21:25:00,984.40,42.0,29.1,59,1,350,,,,,,
2020-04-25 21:45:00,984.50,42.0,29.1,59,2,359,,,,,,
2020-04-25 21:55:00,984.50,42.0,29.1,59,2,350,,,,,,
2020-04-25 22:15:00,984.70,41.0,28.6,61,1,350,,,,,,
2020-04-25 22:25:00,984.70,41.0,28.2,59,2,0,,,,,,
2020-04-25 22:35:00,984.80,41.0,28.2,59,1,12,,,,,,
2020-04-25 22:55:00,984.90,41.0,27.8,58,1,342,,,,,,
2020-04-25 23:06:00,985.00,41.0,28.2,59,0,0,,,,,,
2020-04-25 23:25:00,985.10,40.0,27.2,59,0,0,,,,,,
2020-04-25 23:45:00,985.30,40.0,27.2,59,1,6,,,,,,
2020-04-25 23:56:00,985.30,40.0,27.2,59,0,0,,,,,,
2020-04-26 00:16:00,985.50,39.0,26.7,61,0,0,,,,,,
2020-04-26 00:25:00,985.50,39.0,27.5,63,1,0,,,,,,
2020-04-26 00:45:00,985.50,39.0,27.9,63,0,0,,,,,,
2020-04-26 00:55:00,985.50,38.0,26.9,63,1,0,,,,,,
2020-04-26 01:15:00,985.50,38.0,26.9,63,1,356,,,,,,
2020-04-26 01:25:00,985.50,38.0,26.9,63,2,0,,,,,,
2020-04-26 01:35:00,985.50,38.0,26.9,63,2,0,,,,,,
2020-04-26 01:55:00,985.50,38.0,26.9,63,0,0,,,,,,
2020-04-26 02:06:00,985.50,37.0,24.8,61,0,,,,,,,
2020-04-26 02:25:00,985.70,37.0,25.2,62,0,,,,,,,
2020-04-26 02:37:00,985.80,37.0,25.2,62,0,,,,,,,
2020-04-26 02:57:00,986.10,37.0,26.7,65,0,358,,,,,,
2020-04-26 03:15:00,986.10,38.0,26.9,63,0,0,,,,,,
2020-04-26 03:26:00,986.00,38.0,26.9,63,0,113,,,,,,
2020-04-26 03:45:00,986.00,38.0,27.3,65,0,,,,,,,
2020-04-26 03:55:00,986.10,38.0,27.7,66,0,,,,,,,
2020-04-26 04:15:00,986.30,38.0,27.3,65,0,0,,,,,,
2020-04-26 04:25:00,986.30,39.0,28.2,65,0,0,,,,,,
2020-04-26 04:45:00,986.40,40.0,28.1,62,0,315,,,,,,
2020-04-26 04:57:00,986.50,40.0,27.6,60,0,,,,,,,
2020-04-26 05:15:00,986.70,41.0,27.8,58,0,,,,,,,
2020-04-26 05:26:00,986.70,41.0,27.8,58,0,0,,,,,,
2020-04-26 05:45:00,986.90,42.0,27.5,56,0,0,,,,,,
2020-04-26 05:56:00,986.90,42.0,25.2,51,1,0,,,,,,
2020-04-26 06:15:00,986.90,42.0,24.2,48,0,27,,,,,,
2020-04-26 06:25:00,987.00,43.0,21.5,42,1,2,,,,,,
2020-04-26 06:36:00,987.00,43.0,19.8,39,0,127,,,,,,
2020-04-26 06:55:00,987.00,44.0,20.6,38,2,180,,,,,,
2020-04-26 07:15:00,987.10,44.0,18.1,35,2,341,,,,,,
2020-04-26 07:25:00,987.10,45.0,17.6,33,3,325,,,,,,
2020-04-26 07:45:00,987.20,46.0,17.8,31,3,0,,,,,,
2020-04-26 07:55:00,987.30,46.0,17.1,31,5,348,,,,,,
2020-04-26 08:15:00,987.30,46.0,17.8,31,5,5,,,,,,
2020-04-26 08:25:00,987.30,46.0,17.1,31,3,180,,,,,,
2020-04-26 08:45:00,987.20,47.0,18.7,32,3,180,,,,,,
2020-04-26 08:55:00,987.30,48.0,19.6,32,3,348,,,,,,
2020-04-26 09:15:00,987.30,47.0,18.7,32,1,346,,,,,,
2020-04-26 09:25:00,987.30,47.0,18.7,32,1,351,,,,,,
2020-04-26 09:45:00,987.30,47.0,18.7,32,3,26,,,,,,
2020-04-26 09:55:00,987.30,47.0,18.7,32,2,343,,,,,,
2020-04-26 10:15:00,987.30,48.0,17.3,29,2,287,,,,,,
2020-04-26 10:25:00,987.30,49.0,17.3,27,1,79,,,,,,
2020-04-26 10:35:00,987.20,49.0,17.3,27,4,185,,,,,,
2020-04-26 10:55:00,987.20,49.0,17.3,27,0,349,,,,,,
2020-04-26 11:15:00,987.20,50.0,17.4,26,6,180,,,,,,
2020-04-26 11:25:00,987.30,52.0,16.3,23,2,183,,,,,,
2020-04-26 11:45:00,987.30,52.0,15.4,23,2,210,,,,,,
2020-04-26 11:55:00,987.40,53.0,16.2,22,3,185,,,,,,
2020-04-26 12:15:00,987.40,53.0,16.2,22,3,188,,,,,,
2020-04-26 12:25:00,987.40,54.0,15.0,21,4,340,,,,,,
2020-04-26 12:45:00,987.20,54.0,15.0,21,3,180,,,,,,
2020-04-26 12:55:00,987.20,53.0,15.2,21,6,342,,,,,,
2020-04-26 13:15:00,987.20,56.0,16.6,20,2,331,,,,,,
2020-04-26 13:25:00,987.10,56.0,14.3,19,4,180,,,,,,
2020-04-26 13:45:00,987.20,55.0,13.5,19,5,181,,,,,,
2020-04-26 13:55:00,987.10,56.0,16.6,20,1,17,,,,,,
2020-04-26 14:15:00,987.20,54.0,13.8,19,0,15,,,,,,
2020-04-26 14:25:00,987.20,53.0,15.2,21,4,178,,,,,,
2020-04-26 14:45:00,987.10,53.0,16.2,22,1,180,,,,,,
2020-04-26 14:55:00,987.20,54.0,15.0,21,1,180,,,,,,
2020-04-26 15:15:00,987.10,55.0,15.8,21,1,62,,,,,,
2020-04-26 15:25:00,987.10,55.0,13.5,19,2,180,,,,,,
2020-04-26 15:45:00,987.20,55.0,14.7,19,5,184,,,,,,
2020-04-26 15:55:00,987.30,54.0,13.8,19,0,180,,,,,,
2020-04-26 16:15:00,987.30,52.0,15.4,23,2,180,,,,,,
2020-04-26 16:27:00,987.50,51.0,14.5,22,1,177,,,,,,
2020-04-26 16:35:00,987.50,51.0,15.5,24,2,174,,,,,,
2020-04-26 16:55:00,987.70,51.0,15.5,24,4,180,,,,,,
2020-04-26 17:15:00,987.90,50.0,13.7,22,1,183,,,,,,
2020-04-26 17:25:00,988.00,50.0,14.7,24,0,158,,,,,,
2020-04-26 17:35:00,988.00,50.0,14.7,24,1,180,,,,,,
2020-04-26 17:55:00,988.20,50.0,16.5,25,0,109,,,,,,
2020-04-26 18:15:00,988.20,49.0,16.5,26,0,0,,,,,,
2020-04-26 18:25:00,988.30,49.0,16.5,26,0,0,,,,,,
2020-04-26 18:45:00,988.30,48.0,17.3,29,0,180,,,,,,
2020-04-26 18:56:00,988.20,48.0,17.3,29,0,,,,,,,
2020-04-26 19:15:00,988.30,48.0,16.5,28,0,270,,,,,,
2020-04-26 19:25:00,988.20,48.0,17.3,29,0,264,,,,,,
2020-04-26 19:36:00,988.20,48.0,17.3,29,0,158,,,,,,
2020-04-26 19:55:00,988.30,47.0,17.2,29,0,329,,,,,,
2020-04-26 20:16:00,988.30,46.0,16.3,29,0,180,,,,,,
2020-04-26 20:26:00,988.30,45.0,14.7,29,0,0,,,,,,
2020-04-26 20:45:00,988.30,44.0,15.3,30,0,,,,,,,
2020-04-26 20:56:00,988.20,44.0,15.3,30,0,,,,,,,
2020-04-26 21:15:00,988.30,43.0,16.6,33,0,,,,,,,
2020-04-26 21:25:00,988.30,43.0,17.2,34,0,0,,,,,,
2020-04-26 22:05:00,988.30,42.0,19.4,40,0,0,,,,,,
2020-04-26 22:26:00,988.30,42.0,17.6,37,0,0,,,,,,
2020-04-26 22:36:00,988.30,42.0,18.3,38,0,,,,,,,
2020-04-26 22:55:00,988.20,41.0,17.4,37,0,,,,,,,
2020-04-26 23:16:00,988.30,40.0,18.2,40,0,,,,,,,
2020-04-26 23:26:00,988.30,40.0,18.2,40,0,0,,,,,,
2020-04-26 23:45:00,988.40,40.0,19.3,43,0,,,,,,,
2020-04-27 00:05:00,988.40,40.0,18.8,41,0,,,,,,,
2020-04-27 00:25:00,988.40,39.0,18.4,42,0,,,,,,,
2020-04-27 00:45:00,988.40,38.0,19.1,45,0,,,,,,,
2020-04-27 00:55:00,988.30,39.0,22.4,50,0,180,,,,,,
2020-04-27 01:15:00,988.40,38.0,22.0,52,0,,,,,,,
2020-04-27 01:26:00,988.30,38.0,22.0,52,0,0,,,,,,
2020-04-27 01:38:00,988.30,38.0,22.4,53,0,0,,,,,,
2020-04-27 01:55:00,988.40,38.0,22.0,52,0,0,,,,,,
2020-04-27 02:15:00,988.50,38.0,22.0,52,0,0,,,,,,
2020-04-27 02:27:00,988.50,38.0,22.0,52,0,0,,,,,,
2020-04-27 02:35:00,988.40,39.0,22.9,51,0,,,,,,,
2020-04-27 02:57:00,988.50,40.0,21.9,47,0,,,,,,,
2020-04-27 03:05:00,988.60,40.0,22.9,50,0,,,,,,,
2020-04-27 03:25:00,988.60,41.0,23.8,49,0,,,,,,,
2020-04-27 03:45:00,988.70,43.0,20.9,41,0,,,,,,,
2020-04-27 03:55:00,988.60,44.0,20.6,38,0,,,,,,,
2020-04-27 04:05:00,988.60,44.0,20.6,38,0,,,,,,,
2020-04-27 04:26:00,988.40,46.0,19.2,33,0,180,,,,,,
2020-04-27 04:45:00,988.30,47.0,20.1,33,0,180,,,,,,
2020-04-27 04:57:00,988.20,48.0,21.7,35,0,,,,,,,
2020-04-27 05:15:00,988.10,48.0,18.8,31,0,180,,,,,,
2020-04-27 05:25:00,988.10,49.0,18.1,29,0,29,,,,,,
2020-04-27 05:45:00,988.10,50.0,17.4,26,0,,,,,,,
2020-04-27 05:56:00,988.00,50.0,14.7,24,0,180,,,,,,
2020-04-27 06:15:00,988.00,50.0,12.7,21,2,0,,,,,,
2020-04-27 06:25:00,988.00,50.0,12.7,21,1,171,,,,,,
2020-04-27 06:45:00,988.00,50.0,12.7,21,1,183,,,,,,
2020-04-27 06:55:00,987.90,51.0,13.5,21,2,273,,,,,,
2020-04-27 07:15:00,988.00,52.0,14.3,21,0,185,,,,,,
2020-04-27 07:25:00,988.00,52.0,13.3,21,1,178,,,,,,
2020-04-27 07:45:00,988.00,53.0,14.1,20,1,0,,,,,,
2020-04-27 07:55:00,987.90,53.0,14.1,20,3,108,,,,,,
2020-04-27 08:15:00,987.90,52.0,12.2,19,4,40,,,,,,
2020-04-27 08:25:00,987.90,52.0,12.2,19,3,352,,,,,,
2020-04-27 08:45:00,987.90,52.0,12.2,19,3,5,,,,,,
2020-04-27 08:55:00,987.90,53.0,14.1,20,2,358,,,,,,
2020-04-27 09:15:00,987.90,53.0,14.1,20,2,14,,,,,,
2020-04-27 09:25:00,987.90,53.0,14.1,20,2,5,,,,,,
2020-04-27 09:45:00,987.90,54.0,12.7,18,1,177,,,,,,
2020-04-27 09:55:00,987.80,54.0,12.7,18,1,180,,,,,,
2020-04-27 10:05:00,987.90,54.0,12.7,18,2,153,,,,,,
2020-04-27 11:15:00,988.00,54.0,12.7,18,2,308,,,,,,
2020-04-27 11:25:00,988.10,54.0,12.7,18,6,0,,,,,,
2020-04-27 11:45:00,988.10,53.0,14.1,20,5,180,,,,,,
2020-04-27 11:55:00,988.10,53.0,14.1,20,3,354,,,,,,
2020-04-27 12:15:00,988.40,52.0,18.2,25,2,201,,,,,,
2020-04-27 12:25:00,988.40,52.0,18.2,25,5,187,,,,,,
2020-04-27 12:45:00,988.50,52.0,19.1,26,3,343,,,,,,
2020-04-27 12:56:00,988.60,52.0,19.1,26,2,180,,,,,,
2020-04-27 13:15:00,988.60,52.0,19.1,26,3,184,,,,,,
2020-04-27 13:25:00,988.60,52.0,18.2,25,3,353,,,,,,
2020-04-27 13:45:00,988.60,52.0,17.3,25,2,169,,,,,,
2020-04-27 13:55:00,988.70,52.0,18.2,25,3,174,,,,,,
2020-04-27 14:15:00,988.80,52.0,19.1,26,3,177,,,,,,
2020-04-27 14:25:00,988.90,52.0,21.5,30,4,351,,,,,,
2020-04-27 14:45:00,989.20,51.0,22.2,31,6,343,,,,,,
2020-04-27 14:55:00,989.20,51.0,22.2,31,5,338,,,,,,
2020-04-27 15:06:00,989.10,51.0,21.4,30,4,348,,,,,,
2020-04-27 15:25:00,989.20,51.0,21.4,30,2,178,,,,,,
2020-04-27 15:45:00,989.40,51.0,21.4,30,5,323,,,,,,
2020-04-27 15:55:00,989.50,51.0,21.4,30,3,189,,,,,,
2020-04-27 16:15:00,989.60,50.0,21.3,32,4,180,,,,,,
2020-04-27 16:25:00,989.70,50.0,22.0,32,2,180,,,,,,
2020-04-27 16:45:00,989.80,50.0,21.3,32,1,186,,,,,,
2020-04-27 16:55:00,989.90,50.0,21.3,32,5,192,,,,,,
2020-04-27 17:15:00,990.20,50.0,22.8,34,2,350,,,,,,
2020-04-27 17:25:00,990.40,50.0,23.4,35,4,355,,,,,,
2020-04-27 17:45:00,990.50,49.0,24.5,37,5,10,,,,,,
2020-04-27 17:55:00,990.50,49.0,24.5,37,2,3,,,,,,
2020-04-27 18:15:00,990.60,48.0,24.2,39,2,353,,,,,,
2020-04-27 18:25:00,990.70,48.0,25.4,41,3,332,,,,,,
2020-04-27 18:45:00,990.80,48.0,26.0,42,2,190,,,,,,
2020-04-27 18:55:00,990.80,48.0,26.0,42,0,194,,,,,,
2020-04-27 19:15:00,990.80,47.0,25.1,41,3,182,,,,,,
2020-04-27 19:25:00,990.80,47.0,25.1,41,2,192,,,,,,
2020-04-27 19:45:00,990.70,47.0,25.1,41,3,180,,,,,,
2020-04-27 19:55:00,990.80,47.0,25.1,41,2,181,,,,,,
2020-04-27 20:15:00,990.90,47.0,25.1,41,6,0,,,,,,
2020-04-27 20:25:00,990.90,46.0,24.2,42,2,1,,,,,,
2020-04-27 20:45:00,990.80,46.0,23.1,40,2,300,,,,,,
2020-04-27 20:55:00,990.90,46.0,23.1,40,3,356,,,,,,
2020-04-27 21:16:00,990.90,45.0,23.3,41,3,180,,,,,,
2020-04-27 21:25:00,991.10,44.0,23.5,43,6,351,,,,,,
2020-04-27 21:45:00,991.10,44.0,26.1,48,4,333,,,,,,
2020-04-27 21:55:00,991.20,44.0,26.1,48,4,13,,,,,,
2020-04-27 22:05:00,991.20,44.0,26.6,50,4,13,,,,,,
2020-04-27 22:25:00,991.20,43.0,26.6,51,2,212,,,,,,
2020-04-27 22:45:00,991.30,42.0,27.5,56,3,0,,,,,,
2020-04-27 22:55:00,991.20,42.0,27.9,56,2,0,,,,,,
2020-04-27 23:15:00,991.30,42.0,29.1,59,1,170,,,,,,
2020-04-27 23:25:00,991.40,42.0,29.1,59,3,337,,,,,,
2020-04-27 23:45:00,991.40,42.0,29.9,62,4,2,,,,,,
2020-04-27 23:55:00,991.40,42.0,30.3,62,1,0,,,,,,
2020-04-28 00:16:00,991.50,41.0,29.4,62,2,328,,,,,,
2020-04-28 00:25:00,991.60,41.0,29.4,62,4,184,,,,,,
2020-04-28 00:45:00,991.80,41.0,30.1,65,6,338,,,,,,
2020-04-28 00:57:00,991.80,41.0,30.9,67,3,0,,,,,,
2020-04-28 01:05:00,991.80,41.0,31.6,68,6,357,,,,,,
2020-04-28 04:25:00,993.00,41.0,28.6,61,6,7,,,,,,
2020-04-28 04:35:00,993.00,42.0,29.9,62,4,223,,,,,,
2020-04-28 04:56:00,993.20,42.0,29.5,61,5,347,,,,,,
2020-04-28 05:05:00,993.40,42.0,29.5,61,2,180,,,,,,
2020-04-28 05:26:00,993.30,42.0,29.5,61,3,180,,,,,,
2020-04-28 05:45:00,993.50,42.0,29.1,59,4,175,,,,,,
2020-04-28 05:55:00,993.50,42.0,28.7,58,3,172,,,,,,
2020-04-28 06:15:00,993.80,42.0,27.9,56,5,17,,,,,,
2020-04-28 06:25:00,993.80,42.0,27.9,56,3,0,,,,,,
2020-04-28 06:45:00,993.90,43.0,28.4,56,2,177,,,,,,
2020-04-28 06:56:00,993.90,42.0,28.3,58,2,220,,,,,,
2020-04-28 07:15:00,993.90,43.0,27.5,54,2,336,,,,,,
2020-04-28 07:25:00,994.00,43.0,27.1,52,3,180,,,,,,
2020-04-28 07:45:00,993.90,44.0,27.1,51,4,189,,,,,,
2020-04-28 07:55:00,994.00,44.0,26.1,48,3,176,,,,,,
2020-04-28 08:15:00,993.80,44.0,26.1,48,6,180,,,,,,
2020-04-28 08:25:00,993.90,45.0,24.4,43,6,355,,,,,,
2020-04-28 08:45:00,993.90,45.0,24.4,43,4,259,,,,,,
2020-04-28 08:55:00,993.90,46.0,22.4,39,4,332,,,,,,
2020-04-28 09:05:00,993.80,46.0,21.8,37,5,0,,,,,,
2020-04-28 09:26:00,993.60,47.0,20.8,34,4,180,,,,,,
2020-04-28 09:45:00,993.70,47.0,20.8,34,3,182,,,,,,
2020-04-28 09:55:00,993.80,48.0,20.3,33,4,161,,,,,,
2020-04-28 10:15:00,993.80,47.0,20.8,34,3,199,,,,,,
2020-04-28 10:25:00,993.90,48.0,22.3,35,3,181,,,,,,
2020-04-28 10:45:00,993.70,49.0,20.4,31,6,180,,,,,,
2020-04-28 10:55:00,993.70,48.0,19.6,32,8,185,,,,,,
2020-04-28 11:45:00,993.50,51.0,17.3,26,8,180,,,,,,
2020-04-28 11:55:00,993.50,52.0,16.3,23,4,180,,,,,,
2020-04-28 12:16:00,993.50,53.0,15.2,21,3,177,,,,,,
2020-04-28 12:25:00,993.50,51.0,15.5,24,4,180,,,,,,
2020-04-28 12:45:00,993.20,54.0,15.0,21,2,174,,,,,,
2020-04-28 12:57:00,993.10,54.0,13.8,19,5,180,,,,,,
2020-04-28 13:15:00,993.10,53.0,17.2,23,1,184,,,,,,
2020-04-28 13:25:00,993.00,54.0,13.8,19,4,179,,,,,,
2020-04-28 13:45:00,993.00,55.0,13.5,19,2,172,,,,,,
2020-04-28 13:55:00,993.10,56.0,16.6,20,3,180,,,,,,
2020-04-28 14:16:00,992.90,57.0,17.5,21,3,180,,,,,,
2020-04-28 15:15:00,992.70,56.0,14.3,19,5,180,,,,,,
2020-04-28 15:25:00,992.70,56.0,15.5,19,3,180,,,,,,
2020-04-28 15:45:00,992.80,54.0,12.7,18,3,185,,,,,,
2020-04-28 15:55:00,992.70,53.0,14.1,20,1,176,,,,,,
2020-04-28 16:16:00,992.70,53.0,15.2,21,2,180,,,,,,
2020-04-28 16:25:00,992.70,53.0,15.2,21,2,180,,,,,,
2020-04-28 16:45:00,992.70,53.0,16.2,22,2,180,,,,,,
2020-04-28 16:55:00,992.80,53.0,16.2,22,2,180,,,,,,
2020-04-28 17:15:00,992.90,52.0,15.4,23,1,180,,,,,,
2020-04-28 17:25:00,992.90,52.0,15.4,23,3,180,,,,,,
2020-04-28 17:35:00,992.90,52.0,16.3,23,5,183,,,,,,
2020-04-28 17:55:00,992.90,51.0,21.4,30,6,180,,,,,,
2020-04-28 18:15:00,992.60,51.0,22.2,31,0,180,,,,,,
2020-04-28 18:25:00,992.50,51.0,22.2,31,0,180,,,,,,
2020-04-28 18:45:00,992.20,51.0,22.2,31,0,,,,,,,
2020-04-28 18:55:00,992.10,50.0,21.3,32,0,180,,,,,,
2020-04-28 19:06:00,991.90,50.0,22.0,32,0,180,,,,,,
2020-04-28 19:25:00,991.70,50.0,22.0,32,0,180,,,,,,
2020-04-28 19:45:00,991.40,51.0,22.9,32,0,180,,,,,,
2020-04-28 19:55:00,991.30,51.0,23.6,33,0,180,,,,,,
2020-04-28 20:05:00,991.30,50.0,23.4,35,0,192,,,,,,
2020-04-28 20:25:00,991.00,50.0,24.1,36,0,0,,,,,,
2020-04-28 20:45:00,990.80,50.0,24.1,36,1,0,,,,,,
2020-04-28 20:55:00,990.40,50.0,23.4,35,1,0,,,,,,
2020-04-28 21:05:00,990.30,50.0,24.8,36,0,335,,,,,,
2020-04-28 21:25:00,990.00,49.0,23.2,35,1,180,,,,,,
2020-04-28 21:45:00,989.70,49.0,22.6,34,0,0,,,,,,
2020-04-28 21:58:00,989.50,49.0,21.9,34,0,0,,,,,,
2020-04-28 22:16:00,989.00,49.0,21.9,34,0,17,,,,,,
2020-04-28 22:27:00,988.80,48.0,21.0,34,0,353,,,,,,
2020-04-28 22:45:00,988.30,48.0,21.7,35,0,0,,,,,,
2020-04-28 22:55:00,988.20,48.0,21.7,35,1,0,,,,,,
2020-04-28 23:06:00,987.90,48.0,21.7,35,1,0,,,,,,
2020-04-28 23:26:00,987.60,48.0,21.7,35,0,0,,,,,,
2020-04-28 23:45:00,987.10,48.0,22.3,35,0,0,,,,,,
2020-04-28 23:57:00,986.90,48.0,22.3,35,0,0,,,,,,
2020-04-29 00:05:00,986.70,48.0,23.0,36,2,189,,,,,,
2020-04-29 00:26:00,986.30,48.0,23.6,38,0,248,,,,,,
2020-04-29 00:35:00,986.00,48.0,24.2,39,0,180,,,,,,
2020-04-29 01:25:00,984.70,49.0,26.3,41,0,,,,,,,
2020-04-29 01:36:00,984.70,49.0,26.9,42,0,0,,,,,,
2020-04-29 01:56:00,984.70,49.0,26.9,42,0,180,,,,,,
2020-04-29 02:16:00,984.40,50.0,27.8,41,1,180,,,,,,
2020-04-29 02:25:00,984.40,51.0,28.1,41,3,180,,,,,,
2020-04-29 02:36:00,984.40,51.0,28.1,41,4,190,,,,,,
2020-04-29 02:56:00,984.10,50.0,32.1,49,4,180,,,,,,
2020-04-29 03:05:00,983.80,49.0,34.9,57,5,180,,,,,,
2020-04-29 03:27:00,982.60,47.0,37.0,67,0,180,,,,,,
2020-04-29 03:45:00,981.50,47.0,37.7,69,1,180,,,,,,
2020-04-29 03:56:00,981.30,47.0,37.7,69,0,0,,,,,,
2020-04-29 04:05:00,981.30,47.0,37.4,68,0,180,,,,,,
2020-04-29 04:25:00,981.30,48.0,37.6,66,2,177,,,,,,
2020-04-29 04:36:00,981.30,48.0,38.0,68,1,187,,,,,,
2020-04-29 04:55:00,981.40,49.0,38.5,67,3,180,,,,,,
2020-04-29 05:15:00,981.40,50.0,38.7,64,7,180,,,,,,
2020-04-29 05:25:00,981.20,50.0,39.9,67,8,180,,,,,,
2020-04-29 05:45:00,981.30,49.0,40.4,71,4,180,,,,,,
2020-04-29 05:55:00,981.30,49.0,41.4,75,5,180,,,,,,
2020-04-29 06:16:00,980.90,49.0,42.1,77,6,187,,,,,,
2020-04-29 06:25:00,980.90,50.0,42.4,74,9,180,,,,,,
2020-04-29 06:45:00,980.90,51.0,41.9,70,6,187,,,,,,
2020-04-29 06:56:00,980.90,52.0,42.5,69,6,180,,,,,,
2020-04-29 07:15:00,980.80,52.0,40.6,64,6,183,,,,,,
2020-04-29 07:25:00,980.70,52.0,40.2,63,7,180,,,,,,
2020-04-29 07:36:00,980.50,53.0,40.8,63,8,180,,,,,,
2020-04-29 07:55:00,980.40,54.0,40.9,61,8,180,,,,,,
2020-04-29 08:16:00,980.20,55.0,40.9,59,9,186,,,,,,
2020-04-29 08:25:00,980.00,56.0,40.1,54,11,180,,,,,,
2020-04-29 08:45:00,980.10,56.0,36.6,48,14,192,,,,,,
2020-04-29 08:56:00,980.20,57.0,35.9,44,14,187,,,,,,
2020-04-29 09:15:00,980.20,58.0,31.9,37,11,183,,,,,,
2020-04-29 09:26:00,980.10,59.0,30.7,33,15,180,,,,,,
2020-04-29 09:45:00,980.70,58.0,27.5,30,13,180,,,,,,
2020-04-29 09:59:00,980.80,59.0,28.4,30,17,180,,,,,,
2020-04-29 10:05:00,981.00,59.0,23.2,24,18,180,,,,,,
2020-04-29 10:25:00,981.40,59.0,26.8,28,12,180,,,,,,
2020-04-29 10:45:00,981.80,58.0,23.3,26,14,180,,,,,,
2020-04-29 10:56:00,982.00,58.0,24.2,27,13,180,,,,,,
2020-04-29 11:16:00,982.40,59.0,27.6,29,13,180,,,,,,
2020-04-29 11:25:00,982.60,59.0,29.2,32,10,178,,,,,,
2020-04-29 11:45:00,982.90,59.0,28.4,30,15,180,,,,,,
2020-04-29 11:55:00,982.90,58.0,28.3,31,9,180,,,,,,
2020-04-29 12:16:00,983.20,58.0,28.3,31,7,177,,,,,,
2020-04-29 12:25:00,983.40,57.0,26.7,30,6,180,,,,,,
2020-04-29 12:45:00,983.60,57.0,26.7,30,10,186,,,,,,
2020-04-29 12:56:00,983.60,60.0,29.3,30,7,180,,,,,,
2020-04-29 13:15:00,983.80,59.0,28.4,30,10,187,,,,,,
