"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-05-09 07:16:00,1008.40,31.0,14.1,49,0,346,,,,,,
2020-05-09 07:30:00,1008.40,31.0,14.6,50,0,327,,,,,,
2020-05-09 07:40:00,1008.30,31.0,15.0,51,1,316,1008.08,29.6,15.9,55,,249
2020-05-09 07:45:00,1008.40,31.0,15.0,51,1,285,1008.19,29.6,15.9,55,,247
2020-05-09 07:50:00,1008.40,30.0,14.1,50,0,329,1006.98,29.6,15.9,55,,249
2020-05-09 07:55:00,1008.30,30.0,14.1,50,0,325,1006.98,29.6,15.9,55,,249
2020-05-09 08:00:00,1008.40,30.0,14.5,51,0,322,,,,,,
2020-05-09 08:15:00,1008.30,30.0,14.5,51,0,317,,,,,,
2020-05-09 08:30:00,1008.30,30.0,15.0,53,2,343,,,,,,
2020-05-09 08:40:00,1008.40,29.0,14.5,53,1,345,1008.03,28.0,16.0,60,,238
2020-05-09 08:46:00,1008.50,29.0,14.5,53,1,327,1007.89,28.0,16.0,60,,247
2020-05-09 08:50:00,1008.50,29.0,14.9,54,2,300,1007.89,28.0,16.0,60,,249
2020-05-09 08:55:00,1008.50,29.0,14.9,54,2,11,1007.83,28.0,16.0,60,,249
2020-05-09 09:00:00,1008.60,29.0,15.3,55,0,340,1007.89,28.0,16.0,60,,249
2020-05-09 09:05:00,1008.50,29.0,15.3,55,0,333,1007.87,28.0,16.0,60,,249
2020-05-09 09:10:00,1008.60,29.0,15.7,57,1,351,1007.87,28.0,16.0,60,,249
2020-05-09 09:15:00,1008.60,29.0,16.1,58,1,360,,,,,,
2020-05-09 09:16:00,1008.60,29.0,16.1,58,0,0,1007.85,28.0,16.0,60,,249
2020-05-09 09:20:00,1008.70,29.0,16.1,58,1,321,1007.85,28.0,16.0,60,,249
2020-05-09 09:25:00,1008.70,29.0,16.1,58,2,0,1007.83,28.0,16.0,60,,249
2020-05-09 09:30:00,1008.70,29.0,16.1,58,1,355,,,,,,
2020-05-09 09:31:00,1008.70,29.0,16.1,58,2,355,1007.83,28.0,16.0,60,,249
2020-05-09 09:35:00,1008.80,29.0,16.1,58,1,335,1007.83,28.0,16.0,60,,249
2020-05-09 09:40:00,1008.80,28.0,15.2,58,1,288,1007.87,28.0,16.0,60,,249
2020-05-09 09:45:00,1008.80,28.0,15.6,59,0,5,1008.07,28.0,16.0,60,,249
2020-05-09 09:50:00,1008.90,28.0,15.6,59,1,0,1008.07,28.0,16.0,60,,249
2020-05-09 09:55:00,1008.90,28.0,15.6,59,0,314,1008.53,28.0,16.9,62,,247
2020-05-09 10:00:00,1009.00,28.0,15.6,59,0,338,1008.54,28.0,16.9,62,,247
2020-05-09 10:05:00,1009.00,28.0,15.6,59,1,355,1008.54,28.0,16.9,62,,247
2020-05-09 10:10:00,1009.00,28.0,15.9,59,1,338,1008.58,28.0,16.9,62,,247
2020-05-09 10:15:00,1009.10,28.0,15.9,59,1,285,1008.58,28.0,16.9,62,,247
2020-05-09 10:20:00,1009.10,28.0,15.9,59,1,325,1008.58,28.0,16.9,62,,249
2020-05-09 10:25:00,1009.10,28.0,15.9,59,1,342,1008.54,28.0,16.9,62,,249
2020-05-09 10:30:00,1009.10,29.0,16.9,60,1,320,,,,,,
2020-05-09 10:31:00,1009.10,29.0,16.9,60,0,0,1008.54,28.0,16.9,62,,220
2020-05-09 10:35:00,1009.20,29.0,16.9,60,0,327,1008.54,28.0,16.9,62,,249
2020-05-09 10:40:00,1009.10,29.0,16.9,60,1,5,1008.54,28.0,16.9,62,,249
2020-05-09 10:45:00,1009.20,29.0,16.9,60,1,348,1008.52,28.0,16.9,62,,249
2020-05-09 10:50:00,1009.20,29.0,16.9,60,2,340,1008.54,28.0,16.9,62,,249
2020-05-09 10:55:00,1009.20,29.0,16.9,60,1,327,1007.41,28.2,17.2,62,,249
2020-05-09 11:00:00,1009.30,29.0,16.5,59,2,328,,,,,,
2020-05-09 11:15:00,1009.30,30.0,17.0,58,1,328,,,,,,
2020-05-09 11:30:00,1009.20,30.0,15.8,55,2,325,,,,,,
2020-05-09 11:40:00,1009.20,31.0,16.3,54,1,342,1008.73,30.4,17.8,58,,250
2020-05-09 11:45:00,1009.10,31.0,15.9,53,2,15,,,,,,
2020-05-09 11:46:00,1009.20,31.0,15.9,53,1,15,1008.73,30.4,17.8,58,,249
2020-05-09 11:50:00,1009.20,31.0,15.9,53,2,340,1007.47,30.4,17.8,58,,249
2020-05-09 11:55:00,1009.20,31.0,15.9,53,2,312,1007.47,30.4,17.8,58,,249
2020-05-09 12:00:00,1009.30,30.0,15.4,54,2,340,,,,,,
2020-05-09 12:15:00,1009.20,31.0,16.3,54,1,20,,,,,,
2020-05-09 12:31:00,1009.00,33.0,17.3,52,0,320,,,,,,
2020-05-09 12:40:00,1008.90,34.0,17.3,50,2,262,1008.45,31.8,17.9,55,,250
2020-05-09 12:45:00,1008.90,34.0,17.8,51,3,298,,,,,,
2020-05-09 12:46:00,1008.90,34.0,17.8,51,2,298,1008.45,31.8,17.9,55,,249
2020-05-09 12:50:00,1008.90,33.0,16.9,51,3,297,1008.45,31.8,17.9,55,,248
2020-05-09 12:55:00,1009.00,32.0,16.4,52,3,322,1008.45,31.8,17.9,55,,248
2020-05-09 13:01:00,1008.90,32.0,16.4,52,0,350,,,,,,
2020-05-09 13:15:00,1008.70,36.0,17.2,45,2,326,,,,,,
2020-05-09 13:30:00,1008.70,34.0,19.1,53,2,318,,,,,,
2020-05-09 13:45:00,1008.70,34.0,18.2,52,4,314,,,,,,
2020-05-09 14:00:00,1008.60,36.0,18.2,48,4,298,,,,,,
2020-05-09 14:16:00,1008.50,36.0,20.6,53,1,348,,,,,,
2020-05-09 14:30:00,1008.60,33.0,22.5,65,5,339,,,,,,
2020-05-09 14:45:00,1008.60,35.0,22.1,59,0,335,,,,,,
2020-05-09 15:00:00,1008.40,37.0,20.1,50,2,321,,,,,,
2020-05-09 15:15:00,1008.70,32.0,23.3,69,3,301,,,,,,
2020-05-09 15:30:00,1008.40,37.0,21.9,54,3,320,,,,,,
2020-05-09 15:45:00,1008.30,39.0,21.5,49,3,355,,,,,,
2020-05-09 16:01:00,1008.60,35.0,22.5,60,3,9,,,,,,
2020-05-09 16:15:00,1008.30,38.0,21.5,51,0,12,,,,,,
2020-05-09 16:30:00,1008.50,36.0,22.7,58,2,317,,,,,,
2020-05-09 16:45:00,1008.30,40.0,23.4,51,1,333,,,,,,
2020-05-09 17:00:00,1008.30,37.0,22.8,56,2,336,,,,,,
2020-05-09 17:15:00,1008.20,38.0,23.7,56,1,220,,,,,,
2020-05-09 17:30:00,1008.20,38.0,27.3,65,3,11,,,,,,
2020-05-09 17:45:00,1008.20,39.0,22.9,51,3,334,,,,,,
2020-05-09 18:00:00,1008.20,36.0,25.0,63,1,5,,,,,,
2020-05-09 18:15:00,1008.10,41.0,22.8,47,5,334,,,,,,
2020-05-09 18:30:00,1008.00,42.0,22.7,46,2,257,,,,,,
2020-05-09 18:45:00,1007.80,42.0,18.9,39,3,254,,,,,,
2020-05-09 19:00:00,1007.90,41.0,21.3,45,4,9,,,,,,
2020-05-09 19:15:00,1007.90,42.0,21.1,42,2,13,,,,,,
2020-05-09 19:30:00,1007.90,43.0,20.9,41,6,320,,,,,,
2020-05-09 19:45:00,1008.20,40.0,24.3,53,2,13,,,,,,
2020-05-09 20:00:00,1008.40,37.0,24.4,59,5,355,,,,,,
2020-05-09 20:15:00,1008.10,40.0,24.7,53,2,331,,,,,,
2020-05-09 20:30:00,1008.30,42.0,21.1,42,4,329,,,,,,
2020-05-09 20:45:00,1008.30,42.0,26.6,54,1,323,,,,,,
2020-05-09 21:00:00,1008.20,42.0,18.3,38,6,298,,,,,,
2020-05-09 21:15:00,1008.50,44.0,20.0,37,2,360,,,,,,
2020-05-09 21:30:00,1008.80,42.0,16.4,35,5,294,,,,,,
2020-05-09 21:45:00,1008.90,43.0,17.2,34,4,22,,,,,,
2020-05-09 22:00:00,1009.10,42.0,17.0,35,3,18,,,,,,
2020-05-09 22:15:00,1009.20,41.0,16.8,37,4,355,,,,,,
2020-05-09 22:30:00,1009.70,42.0,18.3,38,2,283,,,,,,
2020-05-09 22:45:00,1009.80,41.0,18.0,38,3,348,,,,,,
2020-05-09 23:00:00,1009.90,41.0,19.1,40,5,275,,,,,,
2020-05-09 23:15:00,1010.10,40.0,18.8,41,4,295,,,,,,
2020-05-09 23:30:00,1010.30,40.0,17.6,40,6,5,,,,,,
2020-05-09 23:45:00,1010.40,40.0,18.2,40,5,355,,,,,,
2020-05-10 00:00:00,1010.50,40.0,18.8,41,1,5,1009.97,38.8,20.6,47,,249
2020-05-10 00:05:00,1010.50,40.0,18.8,41,3,268,1010.11,38.8,20.6,47,,249
2020-05-10 00:10:00,1010.60,40.0,18.8,41,3,319,1010.11,38.8,20.6,47,,249
2020-05-10 00:15:00,1010.60,40.0,18.8,41,4,317,,,,,,
2020-05-10 00:16:00,1010.60,40.0,18.8,41,5,317,1010.11,38.8,20.6,47,,249
2020-05-10 00:20:00,1010.70,40.0,19.3,43,3,344,1010.11,38.8,20.6,47,,249
2020-05-10 00:25:00,1010.70,40.0,18.8,41,5,323,1010.11,38.8,20.6,47,,249
2020-05-10 00:30:00,1010.80,40.0,18.8,41,2,290,1010.11,38.8,20.1,46,,249
2020-05-10 00:35:00,1010.80,40.0,19.3,43,3,298,1010.11,38.8,20.1,46,,249
2020-05-10 00:40:00,1010.90,39.0,18.4,42,2,340,1010.11,38.8,20.1,46,,249
2020-05-10 00:46:00,1011.00,39.0,18.4,42,1,347,1010.10,38.8,20.1,46,,249
2020-05-10 00:50:00,1011.00,39.0,18.4,42,3,295,1010.10,38.8,19.8,45,,249
2020-05-10 00:55:00,1011.10,39.0,19.0,44,1,311,1010.78,38.8,20.5,47,,249
2020-05-10 01:00:00,1011.20,39.0,19.0,44,0,303,1010.78,38.8,20.5,47,,249
2020-05-10 01:05:00,1011.20,39.0,18.4,42,3,322,1010.78,38.8,20.5,47,,249
2020-05-10 01:10:00,1011.40,39.0,19.0,44,1,333,1010.78,38.8,20.5,47,,249
2020-05-10 01:15:00,1011.40,39.0,19.0,44,2,315,,,,,,
2020-05-10 01:16:00,1011.40,39.0,19.0,44,1,315,1010.78,38.8,20.5,47,,249
2020-05-10 01:20:00,1011.50,39.0,19.5,44,2,334,1010.78,38.8,20.5,47,,249
2020-05-10 01:25:00,1011.50,39.0,19.5,44,1,306,1010.78,38.8,20.5,47,,249
2020-05-10 01:30:00,1011.60,39.0,19.5,44,2,277,,,,,,
2020-05-10 01:31:00,1011.60,39.0,19.5,44,2,277,1010.78,38.8,20.5,47,,249
2020-05-10 01:35:00,1011.60,39.0,19.5,44,3,288,1010.78,38.8,20.5,47,,249
2020-05-10 01:40:00,1011.60,39.0,19.5,44,3,346,1010.78,38.8,20.2,46,,249
2020-05-10 01:45:00,1011.70,39.0,19.5,44,5,306,1010.75,38.8,20.2,46,,249
2020-05-10 01:50:00,1011.80,39.0,19.5,44,3,302,1010.75,38.8,20.2,46,,249
2020-05-10 01:55:00,1011.80,39.0,19.5,44,4,338,1011.41,38.5,19.8,46,,249
2020-05-10 02:00:00,1011.80,39.0,19.5,44,2,319,1011.41,38.5,19.8,46,,249
2020-05-10 02:05:00,1011.80,39.0,19.5,44,2,355,1011.41,38.5,19.8,46,,249
2020-05-10 02:10:00,1011.90,39.0,19.5,44,3,302,1011.41,38.5,20.2,47,,249
2020-05-10 02:15:00,1011.90,39.0,20.0,46,1,321,1011.41,38.5,20.2,47,,249
2020-05-10 02:20:00,1011.80,39.0,20.0,46,3,317,1011.41,38.5,20.2,47,,249
2020-05-10 02:25:00,1011.90,39.0,20.0,46,1,340,1011.41,38.5,20.2,47,,249
2020-05-10 02:30:00,1011.90,39.0,20.0,46,1,280,1010.24,38.5,20.2,47,,249
2020-05-10 02:35:00,1011.90,39.0,20.0,46,2,313,1010.24,38.5,20.2,47,,249
2020-05-10 02:40:00,1012.00,39.0,20.0,46,1,343,1010.24,38.5,20.2,47,,249
2020-05-10 02:46:00,1012.10,39.0,20.0,46,4,296,1011.40,38.5,20.2,47,,249
2020-05-10 02:50:00,1012.10,39.0,20.0,46,2,339,1011.40,38.5,20.2,47,,249
2020-05-10 02:55:00,1012.00,39.0,20.5,47,3,321,1011.77,37.5,19.8,48,,256
2020-05-10 03:01:00,1012.00,39.0,20.5,47,0,335,1011.77,37.5,19.8,48,,248
2020-05-10 03:05:00,1012.00,39.0,20.5,47,2,346,1011.77,37.5,19.8,48,,248
2020-05-10 03:10:00,1012.00,38.0,19.6,46,2,329,1011.77,37.5,19.8,48,,248
2020-05-10 03:15:00,1012.10,38.0,19.6,46,2,321,1011.77,37.5,19.8,48,,248
2020-05-10 03:20:00,1012.20,38.0,19.6,46,0,0,1011.77,37.5,19.8,48,,248
2020-05-10 03:25:00,1012.20,38.0,19.6,46,1,348,1011.77,37.5,19.8,48,,248
2020-05-10 03:30:00,1012.10,38.0,19.6,46,2,351,,,,,,
2020-05-10 03:31:00,1012.20,38.0,19.6,46,2,17,1010.40,37.5,19.8,48,,248
2020-05-10 03:36:00,1012.20,38.0,19.6,46,1,309,1011.72,37.5,19.8,48,,248
2020-05-10 03:40:00,1012.10,38.0,20.1,47,1,311,1010.26,37.5,19.8,48,,248
2020-05-10 03:45:00,1012.20,38.0,19.6,46,1,292,1010.43,37.5,19.8,48,,248
2020-05-10 03:50:00,1012.20,38.0,19.6,46,0,324,1010.43,37.5,19.8,48,,248
2020-05-10 03:55:00,1012.30,38.0,19.1,45,0,293,1012.17,37.0,20.7,51,,238
2020-05-10 04:00:00,1012.30,38.0,19.6,46,0,0,1012.17,37.0,20.7,51,,218
2020-05-10 04:05:00,1012.30,38.0,19.6,46,1,348,1012.17,37.0,20.7,51,,248
2020-05-10 04:10:00,1012.20,38.0,20.1,47,1,277,1012.17,37.0,20.7,51,,248
2020-05-10 04:15:00,1012.20,38.0,20.1,47,0,0,1012.17,37.0,20.7,51,,218
2020-05-10 04:20:00,1012.20,38.0,20.1,47,0,331,1012.17,37.0,20.7,51,,247
2020-05-10 04:25:00,1012.20,38.0,20.1,47,1,273,1012.17,37.0,20.7,51,,247
2020-05-10 04:31:00,1012.20,38.0,20.6,49,1,294,1010.96,37.0,20.7,51,,247
2020-05-10 04:35:00,1012.20,38.0,20.6,49,0,256,1010.71,37.0,20.7,51,,247
2020-05-10 04:40:00,1012.20,38.0,21.0,49,1,320,1010.71,37.0,20.7,51,,247
2020-05-10 04:45:00,1012.10,38.0,21.5,51,1,304,,,,,,
2020-05-10 04:46:00,1012.20,38.0,21.5,51,0,304,1010.71,37.0,20.7,51,,247
2020-05-10 04:50:00,1012.20,37.0,20.6,50,2,331,1010.71,37.0,20.7,51,,247
2020-05-10 04:55:00,1012.20,38.0,21.5,51,2,5,1011.87,37.2,22.0,53,,249
2020-05-10 05:00:00,1012.30,38.0,21.5,51,3,249,1011.87,37.2,22.0,53,,249
2020-05-10 05:05:00,1012.30,38.0,21.5,51,1,319,1011.87,37.2,22.0,53,,249
2020-05-10 05:10:00,1012.30,38.0,22.0,52,2,296,1011.87,37.2,22.0,53,,249
2020-05-10 05:16:00,1012.30,38.0,22.0,52,0,302,1010.86,37.2,22.0,53,,249
2020-05-10 05:20:00,1012.40,38.0,22.4,53,2,234,1010.62,37.2,22.0,53,,249
2020-05-10 05:25:00,1012.40,38.0,22.4,53,2,332,1010.62,37.2,22.0,53,,249
2020-05-10 05:30:00,1012.30,37.0,21.5,53,2,269,,,,,,
2020-05-10 05:31:00,1012.40,37.0,21.5,53,1,269,1010.61,37.2,22.0,53,,249
2020-05-10 05:35:00,1012.40,37.0,22.4,54,0,336,1010.61,37.2,22.0,53,,249
2020-05-10 05:40:00,1012.40,37.0,22.8,56,2,291,1010.61,37.2,22.0,53,,249
2020-05-10 05:45:00,1012.40,37.0,23.6,57,2,267,,,,,,
2020-05-10 05:46:00,1012.40,37.0,23.6,57,0,267,1010.61,37.2,22.0,53,,249
2020-05-10 05:50:00,1012.30,37.0,24.0,58,2,317,1010.61,37.2,22.0,53,,249
2020-05-10 05:55:00,1012.40,37.0,24.0,58,1,327,1011.95,36.8,23.8,58,,249
2020-05-10 06:00:00,1012.30,37.0,24.0,58,1,286,,,,,,
2020-05-10 06:01:00,1012.40,37.0,24.0,58,1,286,1011.95,36.8,23.8,58,,249
2020-05-10 06:05:00,1012.40,37.0,24.0,58,0,250,1011.95,36.8,23.8,58,,249
2020-05-10 06:10:00,1012.30,37.0,24.0,58,1,298,1011.95,36.8,23.8,58,,249
2020-05-10 06:15:00,1012.30,38.0,25.0,58,1,340,,,,,,
2020-05-10 06:16:00,1012.40,38.0,25.0,58,0,0,1011.95,36.8,23.8,58,,219
2020-05-10 06:20:00,1012.30,38.0,25.0,58,1,329,1011.95,36.8,23.8,58,,249
2020-05-10 06:25:00,1012.30,37.0,24.0,58,2,307,1011.95,36.8,23.8,58,,249
2020-05-10 06:30:00,1012.30,37.0,24.4,59,3,325,,,,,,
2020-05-10 06:31:00,1012.30,37.0,24.4,59,2,325,1010.78,36.8,23.8,58,,249
2020-05-10 06:35:00,1012.30,37.0,24.4,59,3,355,1010.50,36.8,23.8,58,,249
2020-05-10 06:40:00,1012.40,37.0,24.8,61,3,300,1011.92,36.8,23.8,58,,249
2020-05-10 06:45:00,1012.30,37.0,24.8,61,2,299,,,,,,
2020-05-10 06:46:00,1012.40,37.0,24.8,61,2,299,1010.68,36.8,23.8,58,,249
2020-05-10 06:50:00,1012.40,37.0,25.2,62,1,276,1010.68,36.8,23.8,58,,249
2020-05-10 06:55:00,1012.40,37.0,25.6,62,1,329,1010.83,35.6,24.4,63,,249
2020-05-10 07:00:00,1012.40,37.0,25.6,62,1,286,,,,,,
2020-05-10 07:15:00,1012.30,37.0,27.1,67,1,322,,,,,,
2020-05-10 07:30:00,1012.40,36.0,25.8,65,0,325,,,,,,
2020-05-10 07:40:00,1012.30,36.0,25.4,64,0,336,1011.93,35.0,25.0,66,,249
2020-05-10 07:45:00,1012.30,36.0,25.4,64,0,300,,,,,,
2020-05-10 07:46:00,1012.30,36.0,25.4,64,0,300,1011.93,35.0,25.0,66,,247
2020-05-10 07:50:00,1012.30,36.0,25.4,64,1,339,1010.76,35.0,25.0,66,,249
2020-05-10 07:55:00,1012.30,36.0,25.0,63,1,273,1010.89,35.0,25.0,66,,249
2020-05-10 08:00:00,1012.40,36.0,25.0,63,1,360,,,,,,
2020-05-10 08:15:00,1012.40,36.0,25.0,63,1,310,,,,,,
2020-05-10 08:30:00,1012.60,36.0,25.8,65,0,282,,,,,,
2020-05-10 08:40:00,1012.60,36.0,25.8,65,2,350,1012.19,34.8,26.0,70,,249
2020-05-10 08:45:00,1012.60,36.0,26.1,66,2,314,,,,,,
2020-05-10 08:46:00,1012.60,36.0,26.1,66,0,0,1012.19,34.8,26.0,70,,218
2020-05-10 08:50:00,1012.60,36.0,26.1,66,1,329,1012.19,34.8,26.0,70,,249
2020-05-10 08:55:00,1012.70,36.0,26.1,66,1,322,1012.30,34.8,26.0,70,,249
2020-05-10 09:00:00,1012.60,36.0,26.5,67,2,301,,,,,,
2020-05-10 09:15:00,1012.70,36.0,26.5,67,2,5,,,,,,
2020-05-10 09:30:00,1012.80,36.0,26.5,67,1,286,,,,,,
2020-05-10 09:40:00,1012.80,36.0,26.1,66,2,278,1012.65,34.8,26.2,70,23.9,281
2020-05-10 09:45:00,1012.80,36.0,25.8,65,1,331,1012.65,34.8,26.2,70,,245
2020-05-10 09:50:00,1012.80,36.0,25.8,65,1,325,1011.44,34.8,26.2,70,,248
2020-05-10 09:55:00,1012.90,36.0,26.1,66,0,0,1011.57,34.8,26.2,70,,218
2020-05-10 10:00:00,1012.80,36.0,26.1,66,1,313,,,,,,
2020-05-10 10:15:00,1012.80,36.0,26.5,67,1,308,,,,,,
2020-05-10 10:30:00,1012.90,36.0,26.1,66,0,277,,,,,,
2020-05-10 10:40:00,1012.80,37.0,27.1,67,1,309,1012.51,36.6,27.8,69,,261
2020-05-10 10:46:00,1012.90,37.0,27.1,67,1,330,1012.42,36.6,27.8,69,,248
2020-05-10 10:50:00,1012.90,37.0,27.4,68,1,341,1012.28,36.6,27.8,69,,249
2020-05-10 10:55:00,1012.90,37.0,27.8,68,1,315,1012.42,36.6,27.8,69,,249
2020-05-10 11:00:00,1012.80,37.0,27.4,68,2,333,,,,,,
2020-05-10 11:01:00,1012.90,37.0,27.4,68,1,333,1012.28,36.6,27.8,69,,249
2020-05-10 11:05:00,1012.80,37.0,27.4,68,2,5,1012.28,36.6,27.8,69,,249
2020-05-10 11:10:00,1012.80,37.0,27.4,68,1,296,1012.28,36.6,27.8,69,,249
2020-05-10 11:15:00,1012.70,37.0,27.1,67,2,295,,,,,,
2020-05-10 11:16:00,1012.80,37.0,27.1,67,1,295,1012.28,36.6,27.8,69,,249
2020-05-10 11:20:00,1012.70,37.0,26.7,65,2,302,1012.28,36.6,27.8,69,,249
2020-05-10 11:25:00,1012.80,37.0,26.0,63,3,333,1012.42,36.6,27.8,69,,249
2020-05-10 11:30:00,1012.90,38.0,27.3,65,1,305,1011.17,36.6,27.8,69,,249
2020-05-10 11:35:00,1012.80,38.0,26.9,63,2,321,1011.17,36.6,27.8,69,,249
2020-05-10 11:40:00,1012.90,38.0,26.5,62,3,355,1011.17,36.6,27.8,69,,249
2020-05-10 11:45:00,1012.70,39.0,27.1,61,2,296,,,,,,
2020-05-10 11:46:00,1012.80,39.0,27.1,61,0,296,1011.15,36.6,27.8,69,,249
2020-05-10 11:50:00,1012.80,39.0,25.9,58,1,317,1011.15,36.6,27.8,69,,249
2020-05-10 11:55:00,1012.80,38.0,25.0,58,2,300,1012.56,38.6,26.2,60,,249
2020-05-10 12:00:00,1012.80,38.0,25.4,60,2,346,1012.56,38.6,26.2,60,,249
2020-05-10 12:05:00,1012.80,38.0,25.0,58,3,301,1012.56,38.6,26.2,60,,249
2020-05-10 12:10:00,1012.80,38.0,25.0,58,3,348,1012.56,38.6,26.2,60,,249
2020-05-10 12:15:00,1012.80,38.0,25.0,58,4,241,,,,,,
2020-05-10 12:16:00,1012.90,38.0,25.0,58,2,241,1012.56,38.6,26.2,60,,249
2020-05-10 12:20:00,1012.90,38.0,24.1,57,4,344,1012.56,38.6,26.1,60,,249
2020-05-10 12:25:00,1012.90,39.0,24.6,55,4,269,1012.56,38.6,26.1,60,,249
2020-05-10 12:30:00,1012.80,39.0,24.6,55,3,315,1011.40,38.6,26.1,60,,249
2020-05-10 12:35:00,1012.90,40.0,25.6,56,3,11,1011.41,38.6,26.1,60,,249
2020-05-10 12:40:00,1012.90,40.0,24.3,53,4,274,1011.40,38.6,26.1,60,,249
2020-05-10 12:45:00,1013.00,40.0,24.7,53,4,346,,,,,,
2020-05-10 12:46:00,1013.00,40.0,24.7,53,4,346,1011.41,38.6,26.2,60,,249
2020-05-10 12:50:00,1012.90,40.0,24.7,53,2,355,1011.41,38.6,26.2,60,,249
2020-05-10 12:55:00,1012.90,41.0,24.7,52,3,302,1011.25,38.8,25.8,59,,250
2020-05-10 13:00:00,1013.00,41.0,25.2,53,2,342,,,,,,
2020-05-10 13:15:00,1012.90,41.0,23.8,49,2,332,,,,,,
2020-05-10 13:30:00,1012.80,42.0,23.8,48,3,334,,,,,,
2020-05-10 13:45:00,1012.70,43.0,23.1,45,3,360,,,,,,
2020-05-10 14:00:00,1012.70,43.0,23.1,45,1,325,,,,,,
2020-05-10 14:15:00,1012.60,44.0,23.5,43,2,236,,,,,,
2020-05-10 14:30:00,1012.60,44.0,24.0,45,1,355,,,,,,
2020-05-10 14:45:00,1012.40,45.0,24.4,43,3,245,,,,,,
2020-05-10 15:00:00,1012.60,45.0,23.9,42,4,343,,,,,,
2020-05-10 15:15:00,1012.70,45.0,23.3,41,5,297,,,,,,
2020-05-10 15:30:00,1012.50,45.0,23.9,42,3,293,,,,,,
2020-05-10 15:45:00,1012.40,46.0,24.8,42,3,28,,,,,,
2020-05-10 16:01:00,1012.40,47.0,25.1,41,4,5,,,,,,
2020-05-10 16:15:00,1012.40,47.0,25.1,41,3,281,,,,,,
2020-05-10 16:30:00,1012.20,49.0,25.1,38,2,284,,,,,,
2020-05-10 16:45:00,1012.10,48.0,24.2,39,4,296,,,,,,
2020-05-10 17:00:00,1011.90,50.0,24.8,36,5,339,,,,,,
2020-05-10 17:15:00,1011.80,50.0,25.4,37,3,319,,,,,,
2020-05-10 17:30:00,1011.60,51.0,25.6,36,5,307,,,,,,
2020-05-10 17:45:00,1011.40,52.0,25.9,35,1,311,,,,,,
2020-05-10 18:00:00,1011.20,53.0,26.1,34,4,244,,,,,,
2020-05-10 18:15:00,1011.10,53.0,26.1,34,4,286,,,,,,
2020-05-10 18:30:00,1011.00,54.0,25.6,33,3,344,,,,,,
2020-05-10 18:45:00,1010.90,54.0,25.6,33,4,298,,,,,,
2020-05-10 19:00:00,1010.70,55.0,26.4,32,2,336,,,,,,
2020-05-10 19:15:00,1010.50,56.0,26.6,32,3,282,,,,,,
2020-05-10 19:30:00,1010.50,56.0,27.3,33,1,313,,,,,,
2020-05-10 19:45:00,1010.20,55.0,26.4,32,5,333,,,,,,
2020-05-10 20:00:00,1010.20,56.0,26.6,32,4,317,,,,,,
2020-05-10 20:15:00,1009.80,56.0,27.3,33,2,309,,,,,,
2020-05-10 20:30:00,1009.80,56.0,26.6,32,2,355,,,,,,
2020-05-10 20:45:00,1009.90,56.0,26.6,32,5,322,,,,,,
2020-05-10 21:00:00,1009.70,57.0,26.7,30,5,10,,,,,,
2020-05-10 21:16:00,1009.80,57.0,26.7,30,2,298,,,,,,
2020-05-10 21:30:00,1009.70,56.0,26.6,32,3,335,,,,,,
2020-05-10 21:45:00,1009.80,56.0,26.6,32,3,355,,,,,,
2020-05-10 22:00:00,1009.80,56.0,27.3,33,0,334,,,,,,
2020-05-10 22:15:00,1009.80,55.0,26.4,32,3,325,,,,,,
2020-05-10 22:30:00,1009.80,55.0,26.4,32,2,287,,,,,,
2020-05-10 22:46:00,1009.80,54.0,25.6,33,2,304,,,,,,
2020-05-10 23:00:00,1009.90,53.0,25.4,33,3,327,,,,,,
2020-05-10 23:16:00,1010.00,53.0,26.1,34,3,281,,,,,,
2020-05-10 23:30:00,1010.10,53.0,26.8,35,1,315,,,,,,
2020-05-10 23:45:00,1010.20,52.0,25.9,35,2,340,,,,,,
2020-05-11 00:02:00,1010.40,52.0,26.5,36,1,338,1010.43,48.6,28.3,45,,248
2020-05-11 00:05:00,1010.40,51.0,25.6,36,1,300,1010.43,48.6,28.3,44,,248
2020-05-11 00:10:00,1010.40,51.0,26.3,38,1,332,1010.43,48.6,28.3,44,,248
2020-05-11 00:15:00,1010.40,51.0,26.3,38,0,295,1009.20,48.6,28.3,44,,248
2020-05-11 00:20:00,1010.40,51.0,26.3,38,1,319,1009.20,48.6,28.3,44,,248
2020-05-11 00:25:00,1010.50,51.0,26.9,38,0,338,1009.20,48.6,28.2,44,,248
2020-05-11 00:30:00,1010.60,50.0,26.0,39,0,0,1008.98,48.6,28.2,44,,218
2020-05-11 00:35:00,1010.60,50.0,26.0,39,0,335,1008.98,48.6,28.2,44,,248
2020-05-11 00:40:00,1010.60,50.0,26.6,40,0,0,1008.98,48.6,28.2,44,,218
2020-05-11 00:45:00,1010.60,50.0,27.2,41,0,335,,,,,,
